#Fichier contenant sur chaque ligne : Latitude en degré, Longitude en degré, Altitude en mètre, Temps en secondes, Cap en degré
43.107069006643435,5.959701127062925,139.0,139.0,60.0
43.107101798644635,5.9597789234485905,140.0,140.0,60.0
43.107134590628256,5.9598567198342565,141.0,141.0,60.0
43.10716738259431,5.9599345162199215,142.0,142.0,60.0
43.107200174542804,5.960012312605588,143.0,143.0,60.0
43.107232966473724,5.960090108991253,144.0,144.0,60.0
43.10726575838708,5.9601679053769185,145.0,145.0,60.0
43.10729855028287,5.960245701762584,146.0,146.0,60.0
43.10733134216109,5.960323498148249,147.0,147.0,60.0
43.10736413402175,5.960401294533915,148.0,148.0,60.0
43.10739692586483,5.960479090919581,149.0,149.0,60.0
43.10742971769036,5.960556887305247,150.0,150.0,60.0
43.10746250949831,5.960634683690911,151.0,151.0,60.0
43.10749530128871,5.960712480076577,152.0,152.0,60.0
43.107528093061525,5.960790276462243,153.0,153.0,60.0
43.10756088481678,5.960868072847909,154.0,154.0,60.0
43.107593676554465,5.960945869233574,155.0,155.0,60.0
43.10762646827458,5.961023665619239,156.0,156.0,60.0
43.10765925997713,5.961101462004905,157.0,157.0,60.0
43.10769205166213,5.961179258390571,158.0,158.0,60.0
43.10772484332954,5.961257054776237,159.0,159.0,60.0
43.1077576349794,5.961334851161902,160.0,160.0,60.0
43.10779042661168,5.961412647547567,161.0,161.0,60.0
43.10782321822639,5.961490443933233,162.0,162.0,60.0
43.10785600982355,5.961568240318898,163.0,163.0,60.0
43.107888801403135,5.961646036704563,164.0,164.0,60.0
43.107921592965155,5.96172383309023,165.0,165.0,60.0
43.1079543845096,5.961801629475895,166.0,166.0,60.0
43.10798717603648,5.96187942586156,167.0,167.0,60.0
43.10801996754579,5.961957222247225,168.0,168.0,60.0
43.108052759037555,5.962035018632891,169.0,169.0,60.0
43.108085550511724,5.962112815018557,170.0,170.0,60.0
43.10811834196834,5.962190611404222,171.0,171.0,60.0
43.1081511334074,5.962268407789888,172.0,172.0,60.0
43.10818392482888,5.962346204175553,173.0,173.0,60.0
43.108216716232796,5.962424000561218,174.0,174.0,60.0
43.108249507619135,5.962501796946884,175.0,175.0,60.0
43.108282298987916,5.96257959333255,176.0,176.0,60.0
43.108315090339126,5.962657389718216,177.0,177.0,60.0
43.10834788167278,5.96273518610388,178.0,178.0,60.0
43.10838067298886,5.962812982489546,179.0,179.0,60.0
43.10841346428737,5.962890778875211,180.0,180.0,60.0
